Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
16944,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,8321
18862,0.9,Premium,G,SI1,61.0,60.0,6.17,6.12,3.75,3879
24629,1.39,Premium,E,SI2,62.7,58.0,7.11,6.99,4.42,7445
15120,0.83,Premium,D,SI1,61.3,58.0,6.03,6.0,3.69,2990
2504,0.91,Very Good,E,VS2,58.4,63.0,6.31,6.32,3.69,4823
7526,0.31,Ideal,G,VVS1,61.7,57.0,4.38,4.34,2.69,1046
328,0.34,Premium,G,VS2,60.3,58.0,4.49,4.53,2.72,596
17468,0.71,Ideal,F,SI1,61.5,56.0,5.76,5.69,3.52,2633
18511,0.3,Ideal,I,VVS1,,57.0,4.31,4.35,2.68,552
17679,0.24,Ideal,F,VVS2,62.4,55.0,3.99,4.02,2.5,526
10353,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1053
25708,1.2,Ideal,H,VS2,62.0,56.0,6.86,6.81,4.24,6666
10934,0.42,Ideal,E,VS2,62.4,55.0,4.83,4.79,3.0,1024
6263,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,576
933,1.86,Very Good,H,SI1,62.6,58.0,7.77,7.82,4.88,14383
4848,0.44,Ideal,G,IF,61.6,55.0,4.9,4.93,3.03,2506
18229,0.77,Premium,I,VS2,61.6,58.0,5.92,5.96,3.66,2275
15271,0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,863
10374,0.31,Ideal,E,VVS2,61.1,56.0,4.38,4.39,2.68,864
4239,0.53,Ideal,E,VS2,60.8,56.0,5.28,5.25,3.21,1956
6091,0.31,Ideal,F,IF,60.2,57.0,4.38,4.44,2.65,1155
16582,1.11,Premium,G,SI1,60.9,59.0,6.69,6.64,4.07,4096
19419,0.3,Good,H,VVS1,63.4,55.0,4.28,4.3,2.72,684
9253,0.31,Good,I,VS1,63.5,57.0,4.26,4.28,2.71,489
16446,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
20892,1.01,Premium,I,SI1,62.7,60.0,6.36,6.27,3.96,2885
5288,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,1438
4005,1.29,Premium,D,SI2,59.4,62.0,7.06,6.99,4.17,6935
14206,1.55,Ideal,G,SI1,61.7,57.0,7.4,7.44,4.58,12951
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
8247,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
12288,0.47,Very Good,G,SI1,62.8,56.0,4.96,4.93,3.11,1133
23155,0.7,Ideal,E,SI1,62.4,55.0,5.69,5.64,3.54,2407
21910,0.53,Ideal,F,IF,62.4,55.0,5.2,5.19,3.24,2447
12687,0.33,Ideal,D,VVS2,61.1,56.0,4.44,4.46,2.72,955
14805,0.33,Premium,G,VS1,60.5,58.0,4.49,4.43,2.7,854
4025,0.38,Premium,H,VVS2,62.0,58.0,4.62,4.64,2.87,833
25454,0.43,Good,J,SI2,63.7,57.0,4.79,4.76,3.04,629
13381,1.73,Very Good,H,VS2,61.7,56.0,7.64,7.7,4.73,12998
2222,0.31,Very Good,G,VS2,60.9,57.0,4.37,4.39,2.67,559
21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
18016,1.23,Ideal,I,VVS1,62.1,57.0,6.83,6.9,4.26,6989
7451,0.4,Very Good,J,VS1,62.1,57.0,4.69,4.72,2.92,606
24999,1.01,Very Good,I,I1,63.1,57.0,6.39,6.35,4.02,2896
8537,0.31,Very Good,G,SI1,62.8,55.0,4.32,4.38,2.73,462
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
11648,1.5,Good,D,VS2,64.1,54.0,7.17,7.24,4.62,13232
15609,0.52,Premium,G,VS1,62.4,59.0,5.13,5.16,3.21,1689
9828,0.6,Premium,G,SI1,60.8,58.0,5.44,5.39,3.29,1286
6606,0.28,Ideal,G,VS2,62.1,56.0,4.19,4.23,2.61,508
15196,0.31,Ideal,G,IF,61.9,54.0,4.35,4.38,2.7,891
20996,0.23,Ideal,G,VVS1,61.9,58.0,3.93,3.96,2.44,536
9497,0.3,Ideal,E,SI1,61.3,56.0,4.34,4.37,2.67,640
8648,0.9,Ideal,I,SI1,62.0,56.0,6.16,6.23,3.84,3537
9664,0.56,Ideal,E,SI2,,55.0,5.32,5.34,3.3,1296
1949,1.0,Very Good,F,SI2,61.6,62.0,6.3,6.37,3.9,4255
4786,1.01,Ideal,E,VVS2,61.4,56.0,6.49,6.45,3.97,10283
7686,1.22,Ideal,H,SI1,61.8,57.0,6.85,6.83,4.23,6776
5595,0.7,Premium,G,SI2,58.9,59.0,5.73,5.7,3.37,1636
18720,0.3,Ideal,H,SI1,61.6,57.0,4.28,4.32,2.65,572
7363,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793
2842,0.35,Premium,F,SI1,60.2,58.0,4.6,4.54,2.75,748
16656,1.15,Premium,G,SI2,62.5,55.0,6.72,6.68,4.19,4861
8149,1.36,Ideal,I,SI1,,56.0,7.08,7.11,4.4,7218
12251,0.54,Good,E,SI2,63.8,54.0,5.18,5.17,3.3,1250
5993,1.4,Premium,G,SI2,,60.0,7.1,7.16,4.42,7225
18909,1.27,Good,J,SI2,66.0,59.0,6.71,6.75,4.44,4542
24451,0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,692
540,1.22,Premium,E,SI1,62.3,59.0,6.8,6.74,4.22,7395
5409,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
14991,0.52,Premium,G,VVS2,61.0,58.0,5.21,5.15,3.16,1835
18961,1.38,Premium,G,VS1,62.4,58.0,7.14,7.09,4.44,10850
12591,0.78,Premium,E,VS1,62.5,57.0,5.94,5.9,3.7,3444
18466,1.13,Ideal,G,SI1,62.0,55.0,6.68,6.71,4.15,6133
23017,0.55,Very Good,J,VS2,61.7,54.0,5.29,5.34,3.28,1172
10416,0.39,Premium,H,VVS2,62.1,58.0,4.65,4.63,2.88,1097
9258,0.9,Premium,F,VS2,,58.0,6.15,6.22,3.86,4801
23604,0.37,Very Good,G,IF,61.8,56.0,4.6,4.64,2.85,1003
25055,0.41,Ideal,H,SI1,62.4,56.0,4.78,4.74,2.97,876
19891,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,8951
18901,0.3,Ideal,G,VVS1,62.0,55.0,4.31,4.34,2.68,789
10303,0.3,Good,G,VS2,63.1,56.0,4.25,4.28,2.69,526
3103,0.32,Good,D,I1,64.0,54.0,4.36,4.33,2.78,468
12295,0.36,Ideal,D,SI1,60.6,56.0,4.58,4.63,2.79,619
10989,0.41,Very Good,D,SI2,62.7,58.0,4.75,4.78,2.99,683
13601,0.36,Good,H,VS2,63.7,55.0,4.49,4.52,2.87,568
9335,0.32,Very Good,E,VS2,61.6,58.0,4.4,4.47,2.73,594
26897,0.32,Premium,G,VS1,62.1,58.0,4.39,4.37,2.72,828
1671,1.01,Ideal,H,VS1,59.8,59.0,6.52,6.56,3.91,5550
22212,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
21003,0.42,Ideal,G,VS1,61.8,57.0,4.79,4.82,2.97,921
2037,0.72,Very Good,G,SI1,62.8,59.0,5.69,5.74,3.59,2265
22492,0.77,Very Good,G,VS2,62.8,59.0,5.81,5.84,3.66,3124
14491,1.0,Very Good,F,VS2,61.9,58.0,6.41,6.49,3.99,6927
4184,1.0,Good,F,SI2,,61.0,6.64,6.59,3.79,4155
22072,0.51,Premium,G,SI2,59.9,60.0,5.14,5.07,3.06,1004
6313,0.74,Ideal,G,SI1,61.3,55.0,5.85,5.86,3.59,2852
21810,0.52,Premium,F,SI1,59.5,59.0,5.31,5.24,3.14,1338
16652,0.7,Ideal,F,SI1,61.9,55.0,5.7,5.74,3.54,3119
6692,0.9,Ideal,J,VS2,59.8,56.0,6.27,6.24,3.74,3105
22049,1.16,Very Good,H,SI2,62.8,59.0,6.7,6.64,4.19,5799
5038,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,1221
15,1.5,Fair,G,VS2,66.2,53.0,7.12,7.08,4.7,10644
13191,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7466
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
20242,0.35,Ideal,F,SI1,62.2,56.0,4.52,4.48,2.8,748
26380,0.72,Very Good,J,VS2,63.2,60.0,5.77,5.7,3.63,1814
10261,0.77,Ideal,E,SI1,62.5,56.0,5.87,5.91,3.68,3000
18122,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,2028
6993,1.31,Ideal,H,SI1,60.8,56.0,7.12,7.08,4.32,7519
3480,2.03,Very Good,J,SI2,60.9,60.0,8.1,8.21,4.97,11968
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
9310,1.51,Ideal,D,VS2,62.1,58.0,7.32,7.34,4.55,15821
10905,0.4,Premium,J,VS1,,60.0,4.76,4.79,2.9,631
20544,0.32,Ideal,G,VVS2,62.2,57.0,4.38,4.36,2.72,936
18389,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,828
2106,0.33,Ideal,H,VVS2,62.2,54.0,4.46,4.44,2.77,854
12058,0.3,Ideal,D,VS1,61.8,56.0,4.3,4.34,2.67,661
16605,0.3,Good,I,VVS1,63.8,56.0,4.23,4.26,2.71,552
1434,1.11,Premium,E,VS1,59.8,60.0,6.75,6.72,4.03,9299
26174,0.3,Premium,G,VVS2,61.0,60.0,4.32,4.3,2.63,878
17962,0.3,Ideal,I,VS1,62.2,56.0,4.27,4.31,2.67,518
19539,0.38,Ideal,G,VS1,62.4,54.0,4.63,4.67,2.9,759
25203,0.59,Ideal,F,SI2,61.7,54.0,5.38,5.44,3.34,1195
3704,0.32,Ideal,F,VS1,61.1,57.0,4.42,4.45,2.71,652
24753,1.65,Ideal,D,SI2,61.5,56.0,7.63,7.69,4.71,10847
26003,1.01,Good,F,VVS2,61.1,65.0,6.38,6.42,3.91,8956
26125,0.31,Premium,G,VS2,,59.0,4.4,4.38,2.63,698
17427,1.4,Very Good,I,SI1,61.3,59.0,7.19,7.23,4.42,7644
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
1205,0.41,Ideal,I,VS1,61.8,53.0,4.81,4.84,2.98,753
13562,0.32,Premium,H,VVS1,61.4,58.0,4.38,4.41,2.7,730
17570,1.01,Premium,I,SI1,61.6,58.0,6.45,6.51,3.99,3944
10867,0.76,Good,E,SI2,58.8,59.0,5.95,5.99,3.51,2680
19188,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,18395
2670,0.32,Very Good,H,SI1,63.1,54.0,4.42,4.36,2.77,576
16873,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,18242
2039,0.71,Very Good,J,SI1,62.8,57.0,5.64,5.67,3.55,1841
11783,0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
4596,1.05,Premium,D,SI1,58.6,60.0,6.73,6.66,3.92,5821
13064,1.51,Premium,G,SI2,62.4,57.0,7.35,7.29,4.57,7695
9931,0.25,Very Good,E,VS2,59.7,61.0,4.08,4.1,2.44,409
12218,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1664
6419,0.63,Ideal,E,VVS1,61.1,58.0,5.49,5.54,3.37,3181
18335,1.01,Very Good,F,SI1,62.0,56.0,6.41,6.47,3.99,5107
20545,1.0,Good,F,SI1,64.9,57.0,6.25,6.32,4.08,4844
25007,0.36,Ideal,G,VS1,61.3,56.0,4.6,4.64,2.83,746
17472,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2450
17457,0.68,Premium,D,SI1,59.8,59.0,5.72,5.66,3.4,1909
25958,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,10719
15172,1.07,Very Good,D,VS1,59.9,55.0,6.69,6.71,4.01,9681
18738,1.11,Ideal,F,VS2,60.9,57.0,6.69,6.75,4.09,8233
5207,0.72,Premium,I,VVS2,62.0,56.0,5.75,5.73,3.56,2074
13357,0.5,Very Good,G,VS1,61.0,58.0,5.08,5.15,3.12,1694
17814,2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
15339,0.4,Ideal,E,VS1,61.6,56.0,4.78,4.73,2.93,1125
20344,0.81,Premium,G,VS1,62.3,56.0,5.95,5.89,3.69,3266
1350,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,640
371,0.3,Good,F,IF,60.0,63.0,4.3,4.36,2.6,742
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
23797,0.73,Ideal,G,SI1,60.7,56.0,5.89,5.81,3.55,2659
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
937,0.46,Ideal,I,VS2,62.3,59.0,4.95,4.91,3.07,952
12434,0.5,Ideal,D,VVS2,60.7,57.0,5.2,5.15,3.14,2376
9442,1.11,Ideal,H,VVS2,61.4,57.0,6.63,6.67,4.08,6837
19854,0.72,Ideal,H,SI2,61.4,55.0,5.81,5.78,3.56,2112
1426,1.37,Very Good,I,SI2,62.2,59.0,7.07,7.17,4.43,5834
5528,0.6,Very Good,H,VS2,60.8,60.0,5.39,5.44,3.29,1557
11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
1636,0.51,Ideal,D,VS1,62.2,55.0,5.15,5.17,3.21,1810
5009,1.04,Good,E,SI1,63.8,58.0,6.46,6.39,4.1,5766
5982,0.92,Ideal,J,SI1,62.3,56.0,6.24,6.29,3.9,3170
22035,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1122
1605,0.41,Premium,F,VS2,60.3,60.0,4.84,4.81,2.91,1107
2219,0.34,Very Good,G,VVS2,60.4,57.0,4.53,4.56,2.74,713
2423,0.37,Very Good,E,SI1,61.4,60.0,4.6,4.62,2.83,593
12926,1.12,Very Good,I,SI1,60.6,60.0,6.73,6.77,4.09,4312
8907,0.7,Premium,G,SI1,60.5,57.0,5.75,5.68,3.46,2415
15246,1.62,Premium,G,VS2,62.3,58.0,7.49,7.54,4.68,13578
17376,0.23,Ideal,G,IF,61.7,55.0,3.94,3.98,2.44,536
22473,0.31,Premium,G,VS1,,58.0,4.31,4.36,2.69,542
12594,1.11,Ideal,E,SI1,62.5,54.0,6.62,6.63,4.13,6737
23486,1.51,Very Good,G,SI1,63.1,56.0,7.27,7.22,4.57,7585
6394,1.03,Premium,H,SI1,61.1,59.0,6.56,6.5,3.99,4603
14716,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1103
2733,1.24,Very Good,G,SI1,61.8,58.0,6.9,6.96,4.28,7106
13993,0.7,Very Good,D,VS2,63.3,56.0,5.6,5.58,3.54,2826
15868,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1331
11830,1.01,Premium,G,SI1,63.0,58.0,6.35,6.29,3.98,4525
1266,0.8,Premium,G,VS1,62.5,58.0,5.9,5.94,3.7,3514
20676,0.4,Ideal,F,VVS2,62.2,55.0,4.75,4.77,2.96,1012
21982,0.31,Ideal,G,IF,62.1,56.0,4.31,4.34,2.69,871
21075,0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
23949,0.52,Fair,I,VVS2,60.4,66.0,5.26,5.2,3.16,1401
25597,2.02,Premium,I,VS1,60.5,62.0,8.18,8.15,4.94,14238
1941,0.56,Very Good,E,SI1,62.8,57.6,5.26,5.31,3.32,1659
6535,1.0,Good,F,SI2,62.0,59.0,6.32,6.36,3.93,4204
3990,1.51,Ideal,J,VS1,62.7,56.0,7.3,7.35,4.59,8092
23408,0.85,Very Good,D,VS2,61.8,56.0,6.06,6.08,3.75,4211
16851,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,561
12385,0.92,Premium,G,VS2,61.6,62.0,6.3,6.24,3.86,4287
10216,1.06,Premium,F,SI1,61.9,58.0,6.58,6.53,4.06,4862
2803,0.31,Premium,E,SI1,59.3,59.0,4.42,4.48,2.64,544
4119,1.5,Very Good,I,VS2,60.8,58.0,7.36,7.42,4.49,9804
10320,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
13187,0.31,Premium,G,SI1,62.1,58.0,4.36,4.33,2.7,593
3795,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89,4304
2907,0.5,Fair,E,VS2,65.4,57.0,5.01,4.81,3.21,1397
20768,0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1220
2069,0.31,Ideal,F,VVS1,61.1,55.0,4.38,4.39,2.68,840
7193,0.5,Very Good,E,SI2,58.0,63.0,5.22,5.19,3.02,1009
24317,0.7,Good,I,VVS2,63.3,55.0,5.61,5.67,3.57,2394
12831,0.57,Ideal,E,VS2,61.0,54.0,5.43,5.39,3.3,2319
13777,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5956
24855,1.04,Premium,G,VVS2,61.8,58.0,6.47,6.51,4.01,7953
23457,0.4,Ideal,H,VS2,61.4,55.0,4.76,4.78,2.93,725
2749,0.63,Very Good,H,VVS2,63.2,60.0,5.49,5.39,3.44,1932
9578,0.56,Ideal,G,IF,61.7,55.0,5.29,5.34,3.28,2298
10199,0.3,Premium,G,VS2,61.9,58.0,4.3,4.33,2.67,526
24199,0.72,Premium,F,VS2,62.1,57.0,5.73,5.71,3.55,2724
5733,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,790
25625,0.41,Good,D,SI1,63.3,55.0,4.74,4.77,3.01,738
20915,1.02,Very Good,F,SI1,63.5,57.0,6.4,6.35,4.05,4678
621,0.7,Very Good,F,VS2,59.5,58.0,5.75,5.85,3.45,2812
19911,0.32,Ideal,J,VS2,62.3,55.3,4.36,4.37,2.72,413
3225,0.33,Premium,G,VVS2,61.0,58.0,4.44,4.48,2.72,752
6104,0.72,Premium,J,VS2,62.6,58.0,5.72,5.66,3.56,1814
17042,1.05,Ideal,F,VS2,62.8,57.0,6.48,6.45,4.06,6933
3051,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
834,0.25,Premium,E,VS1,60.7,59.0,4.11,4.13,2.5,435
2117,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,2333
21300,0.3,Ideal,D,VS1,62.0,57.0,4.27,4.31,2.66,720
3692,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5943
7709,0.55,Premium,E,SI2,61.9,58.0,5.24,5.2,3.23,1273
4323,1.0,Premium,E,SI2,61.2,60.0,6.45,6.42,3.94,4704
12151,0.3,Very Good,H,VVS1,62.0,59.0,4.26,4.29,2.65,684
13397,0.51,Very Good,G,IF,63.8,58.0,5.06,5.09,3.24,2063
13065,1.2,Ideal,I,SI2,61.1,57.0,6.86,6.89,4.2,5373
18230,1.12,Premium,I,VS1,62.2,59.0,6.66,6.59,4.12,5058
1784,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,5778
24071,1.01,Ideal,E,SI2,61.1,59.0,6.53,6.47,3.97,4787
12669,1.52,Premium,E,VS1,60.6,58.0,7.38,7.44,4.49,16628
6042,0.4,Good,E,SI1,64.2,56.0,4.66,4.69,3.0,682
21237,0.31,Ideal,G,IF,61.7,55.0,4.37,4.39,2.7,871
19107,0.97,Very Good,I,VS2,62.2,55.9,6.34,6.29,3.94,4018
56,1.02,Very Good,F,VS1,62.4,58.0,6.42,6.47,4.02,7587
24460,0.34,Good,F,VS1,60.6,63.0,4.46,4.59,2.74,696
1891,0.73,Very Good,F,SI1,61.4,56.0,5.81,5.86,3.58,2879
16785,1.57,Ideal,I,SI1,62.2,56.0,7.42,7.47,4.63,10633
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
3837,1.2,Ideal,G,VVS2,62.2,55.0,6.77,6.81,4.23,9407
24454,0.76,Premium,H,VVS1,60.7,58.0,5.9,5.93,3.59,3311
8682,1.21,Good,G,VS2,63.8,56.0,6.74,6.67,4.28,8099
10365,1.06,Premium,E,SI1,62.0,61.0,6.55,6.51,4.05,5485
10036,1.02,Very Good,F,SI2,60.0,57.0,6.53,6.57,3.93,4373
1228,1.01,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4642
17938,0.28,Very Good,F,IF,59.8,56.0,4.27,4.29,2.56,787
4534,0.7,Premium,G,SI1,59.9,58.0,5.8,5.68,3.44,2016
22817,2.08,Premium,G,VS2,61.3,58.0,8.21,8.17,5.02,16854
2630,1.07,Ideal,H,I1,62.1,55.0,6.55,6.59,4.08,3412
22801,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,1188
11411,0.41,Good,J,VS1,63.7,56.0,4.68,4.71,2.99,647
25891,0.3,Ideal,H,IF,62.1,55.0,4.27,4.3,2.66,789
20312,0.31,Ideal,F,VS2,62.1,53.0,4.34,4.39,2.71,625
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
9786,0.91,Very Good,H,VS2,63.7,57.0,6.1,6.12,3.89,3924
15229,0.3,Premium,E,VVS1,61.3,59.0,4.33,4.28,2.64,956
1701,0.91,Premium,F,SI1,62.6,56.0,6.18,6.13,3.85,3618
7755,1.16,Ideal,I,VS2,61.5,57.0,6.75,6.78,4.16,5207
13027,0.74,Ideal,I,VS1,60.7,56.0,5.86,5.9,3.57,2631
17351,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24,6661
2920,2.01,Ideal,G,SI1,62.1,57.0,8.07,8.09,5.02,18736
4558,0.32,Fair,F,SI1,64.4,54.0,4.36,4.33,2.8,638
11415,0.33,Ideal,I,SI1,63.0,57.0,4.39,4.37,2.76,557
5287,1.5,Premium,D,SI2,59.9,62.0,7.4,7.37,4.42,10517
1976,2.03,Premium,G,I1,61.1,58.0,8.11,8.06,4.94,6377
5090,0.32,Ideal,D,SI2,61.8,55.0,4.38,4.42,2.72,477
22642,0.34,Very Good,H,VVS2,62.7,59.0,4.43,4.47,2.79,686
7921,0.82,Good,J,SI1,57.5,62.0,6.25,6.2,3.58,2140
5837,0.55,Ideal,F,VS1,60.5,57.0,5.3,5.34,3.22,2119
8535,0.41,Ideal,E,VS2,62.2,56.0,4.8,4.75,2.97,1087
9878,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5154
17772,0.71,Very Good,D,VS1,62.5,58.0,5.68,5.71,3.56,3333
16794,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,10012
18768,2.4,Very Good,I,SI2,60.6,58.5,8.59,8.67,5.24,17955
5715,0.71,Ideal,G,VS1,,56.0,5.76,5.73,3.53,2756
15529,1.26,Premium,E,SI2,60.3,60.0,7.0,6.94,4.2,5058
26200,1.05,Very Good,J,SI2,60.9,60.0,6.51,6.59,3.99,3395
18906,1.0,Premium,H,SI2,60.2,61.0,6.48,6.44,3.89,3920
1187,2.1,Premium,E,SI2,62.9,59.0,8.18,8.13,5.13,16783
5307,0.41,Ideal,D,SI1,61.6,55.0,4.78,4.8,2.95,791
1903,1.06,Ideal,G,SI2,61.0,56.0,6.62,6.56,4.02,3321
11164,0.73,Very Good,E,VS2,61.5,58.0,5.71,5.8,3.54,3307
19072,0.57,Very Good,D,VS2,61.4,56.0,5.34,5.37,3.29,1998
4857,0.31,Ideal,D,VS2,62.0,55.0,4.35,4.33,2.69,942
18697,0.54,Very Good,D,VS2,61.1,59.0,5.25,5.29,3.22,1583
22734,0.39,Ideal,I,VVS2,62.3,54.0,4.66,4.69,2.91,787
23279,0.32,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1018
18967,0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68,540
7476,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
12984,1.71,Premium,J,SI2,,57.0,7.62,7.58,4.76,8540
22963,1.22,Ideal,H,SI1,62.1,56.0,6.87,6.81,4.25,6388
7282,1.16,Ideal,G,SI2,61.5,54.0,6.78,6.75,4.16,5301
14173,1.5,Good,E,SI2,64.5,58.0,7.06,7.11,4.57,8492
9990,0.4,Ideal,F,VVS2,62.4,57.0,4.69,4.73,2.94,1088
8470,0.4,Ideal,H,SI2,62.2,55.0,4.75,4.77,2.96,540
3672,1.27,Premium,E,SI1,60.9,59.0,7.03,6.97,4.26,7980
7562,0.5,Very Good,G,SI1,62.3,58.0,5.06,5.08,3.16,1153
21289,1.5,Premium,E,VS1,60.1,60.0,7.42,7.48,4.48,13513
505,0.7,Very Good,G,SI2,60.6,58.0,5.72,5.77,3.48,2057
23693,0.42,Very Good,I,IF,,58.0,4.83,4.88,2.92,938
23491,0.38,Very Good,F,VS2,59.7,57.0,4.73,4.79,2.84,752
2675,0.41,Premium,E,VS2,62.1,58.0,4.75,4.78,2.96,935
15343,1.7,Very Good,H,SI2,63.8,55.0,7.47,7.55,4.79,9745
11097,1.2,Very Good,F,SI2,62.2,62.0,6.7,6.77,4.19,5247
15237,0.32,Premium,H,VS2,62.7,54.0,4.41,4.39,2.76,648
8299,0.3,Very Good,H,VVS2,61.5,57.0,4.32,4.36,2.66,525
20807,1.52,Premium,E,SI2,62.0,62.0,7.2,7.13,4.44,8810
15835,1.01,Premium,E,VVS2,61.8,59.0,6.42,6.39,3.96,9711
1163,0.31,Very Good,F,VS2,62.9,58.0,4.27,4.31,2.7,625
14113,1.21,Premium,D,SI2,60.9,58.0,6.89,6.83,4.18,6031
22889,0.9,Premium,D,SI1,61.5,58.0,6.21,6.15,3.8,4304
12079,1.17,Premium,J,SI1,61.9,58.0,6.77,6.73,4.18,4423
25265,0.71,Premium,F,VVS1,58.1,58.0,5.92,5.88,3.43,3347
2954,0.42,Ideal,H,VVS1,61.8,55.0,4.85,4.8,2.98,1035
15530,1.06,Ideal,F,IF,61.0,57.0,6.55,6.64,4.02,10995
3698,0.53,Ideal,H,IF,62.0,54.0,5.22,5.27,3.25,1949
4435,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,8120
10054,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1306
24099,1.01,Very Good,H,SI1,61.2,60.0,6.41,6.44,3.93,5433
11505,0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16,1078
7790,1.51,Premium,F,VS2,62.5,58.0,7.36,7.21,4.55,14294
19945,0.3,Very Good,H,SI1,62.9,57.0,4.26,4.29,2.69,421
1764,1.76,Ideal,I,SI2,61.2,55.0,7.76,7.79,4.76,9540
26758,0.55,Ideal,D,VS1,61.7,55.0,5.25,5.26,3.24,1890
12035,1.52,Premium,G,VS1,61.4,58.0,7.38,7.35,4.52,13034
2629,0.5,Fair,G,VVS2,64.9,58.0,5.0,4.95,3.23,1712
257,0.43,Ideal,D,SI1,61.6,56.0,4.86,4.82,2.98,1036
2287,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4205
26701,0.3,Premium,H,VS1,60.4,61.0,4.34,4.3,2.61,675
21514,1.51,Good,H,SI1,61.5,61.0,7.29,7.34,4.5,10277
1050,1.21,Ideal,H,VVS2,60.4,57.0,6.9,6.93,4.18,7954
25668,1.01,Premium,G,SI1,63.0,60.0,6.34,6.3,3.98,4118
18279,0.41,Ideal,E,SI1,62.6,57.0,4.73,4.72,2.96,969
8791,0.25,Very Good,G,VVS1,61.8,56.0,4.03,4.06,2.5,525
13374,0.3,Ideal,G,VVS1,60.4,58.0,4.36,4.38,2.64,747
